C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_062.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_062.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_062.jpg,0,1,0,30.19001
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_134.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_134.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_134.jpg,0,1,0,30.19006
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_202.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_202.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_202.jpg,0,1,0,30.18988
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_271.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_271.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_271.jpg,-0.2,1,0,30.18112
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_338.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_338.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_338.jpg,-0.35,1,0,30.16415
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_407.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_407.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_407.jpg,-0.5000001,1,0,30.14541
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_481.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_481.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_481.jpg,0,1,0,30.18487
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_549.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_549.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_549.jpg,0,1,0,30.18932
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_617.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_617.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_617.jpg,0,1,0,30.18994
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_684.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_684.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_684.jpg,0,1,0,30.19011
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_751.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_751.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_751.jpg,0,1,0,30.19016
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_820.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_820.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_820.jpg,0,1,0,30.19017
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_888.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_888.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_888.jpg,0,1,0,30.19013
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_35_961.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_35_961.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_35_961.jpg,-0.05,1,0,30.18915
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_028.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_028.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_028.jpg,-0.2,1,0,30.18012
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_095.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_095.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_095.jpg,0,1,0,30.19054
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_163.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_163.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_163.jpg,0,1,0,30.18828
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_236.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_236.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_236.jpg,0,1,0,30.19084
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_303.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_303.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_303.jpg,-0.05,1,0,30.18997
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_374.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_374.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_374.jpg,-0.25,1,0,30.17493
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_445.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_445.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_445.jpg,-0.4,1,0,30.1576
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_519.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_519.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_519.jpg,0,1,0,30.17511
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_591.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_591.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_591.jpg,0,1,0,30.1876
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_663.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_663.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_663.jpg,0,1,0,30.18992
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_736.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_736.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_736.jpg,0,1,0,30.18999
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_809.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_809.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_809.jpg,-0.05,1,0,30.18995
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_882.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_882.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_882.jpg,-0.2,1,0,30.18282
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_36_955.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_36_955.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_36_955.jpg,0,1,0,30.18336
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_027.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_027.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_027.jpg,0,1,0,30.18954
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_100.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_100.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_100.jpg,0,1,0,30.19012
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_172.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_172.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_172.jpg,-0.05,1,0,30.18999
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_243.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_243.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_243.jpg,-0.2,1,0,30.18121
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_316.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_316.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_316.jpg,-0.4,1,0,30.1589
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_387.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_387.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_387.jpg,0,1,0,30.17774
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_457.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_457.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_457.jpg,0,1,0,30.18836
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_527.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_527.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_527.jpg,0,1,0,30.18995
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_595.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_595.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_595.jpg,0,1,0,30.19021
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_667.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_667.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_667.jpg,0,1,0,30.19027
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_740.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_740.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_740.jpg,-0.1,1,0,30.18825
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_813.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_813.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_813.jpg,-0.3,1,0,30.17002
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_880.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_880.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_880.jpg,-0.45,1,0,30.152
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_37_953.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_37_953.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_37_953.jpg,0,1,0,30.1857
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_020.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_020.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_020.jpg,0,1,0,30.18901
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_093.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_093.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_093.jpg,0,1,0,30.19011
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_165.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_165.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_165.jpg,0,1,0,30.19025
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_236.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_236.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_236.jpg,0,1,0,30.19033
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_306.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_306.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_306.jpg,-0.15,1,0,30.18494
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_376.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_376.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_376.jpg,-0.35,1,0,30.16413
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_444.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_444.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_444.jpg,0,1,0,30.17975
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_518.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_518.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_518.jpg,0,1,0,30.1889
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_588.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_588.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_588.jpg,0,1,0,30.18988
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_659.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_659.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_659.jpg,0,1,0,30.19032
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_728.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_728.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_728.jpg,0,1,0,30.19028
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_799.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_799.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_799.jpg,0,1,0,30.19029
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_870.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_870.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_870.jpg,-0.2,1,0,30.18035
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_38_941.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_38_941.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_38_941.jpg,-0.35,1,0,30.16386
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_013.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_013.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_013.jpg,0,1,0,30.17747
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_086.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_086.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_086.jpg,0,1,0,30.18759
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_159.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_159.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_159.jpg,0,1,0,30.18972
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_233.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_233.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_233.jpg,-0.05,1,0,30.19012
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_305.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_305.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_305.jpg,-0.2,1,0,30.18231
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_378.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_378.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_378.jpg,0,1,0,30.19022
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_452.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_452.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_452.jpg,0,1,0,30.19034
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_525.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_525.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_525.jpg,0,1,0,30.19011
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_597.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_597.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_597.jpg,-0.15,1,0,30.18475
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_670.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_670.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_670.jpg,-0.35,1,0,30.16394
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_745.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_745.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_745.jpg,0,1,0,30.18835
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_814.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_814.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_814.jpg,0,1,0,30.18999
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_885.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_885.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_885.jpg,-0.05,1,0,30.19009
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_39_955.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_39_955.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_39_955.jpg,-0.25,1,0,30.17666
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_026.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_026.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_026.jpg,0,1,0,30.18941
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_099.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_099.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_099.jpg,0,1,0,30.19018
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_173.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_173.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_173.jpg,-0.2,1,0,30.18161
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_244.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_244.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_244.jpg,0,1,0,30.19066
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_315.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_315.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_315.jpg,0,1,0,30.19017
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_385.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_385.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_385.jpg,0,1,0,30.19029
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_457.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_457.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_457.jpg,-0.1,1,0,30.18832
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_530.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_530.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_530.jpg,-0.3,1,0,30.1701
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_601.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_601.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_601.jpg,0,1,0,30.18157
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_673.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_673.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_673.jpg,0,1,0,30.18921
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_746.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_746.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_746.jpg,0,1,0,30.19001
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_814.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_814.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_814.jpg,0,1,0,30.19015
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_881.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_881.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_881.jpg,0,1,0,30.19021
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_40_955.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_40_955.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_40_955.jpg,0,1,0,30.19042
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_021.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_021.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_021.jpg,0,1,0,30.19031
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_096.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_096.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_096.jpg,0,1,0,30.19031
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_167.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_167.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_167.jpg,0,1,0,30.19032
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_241.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_241.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_241.jpg,-0.1,1,0,30.18768
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_307.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_307.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_307.jpg,-0.25,1,0,30.17476
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_380.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_380.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_380.jpg,0,1,0,30.19015
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_454.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_454.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_454.jpg,0,1,0,30.19006
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_521.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_521.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_521.jpg,0,1,0,30.19012
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_591.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_591.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_591.jpg,0,1,0,30.19025
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_657.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_657.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_657.jpg,0,1,0,30.19043
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_727.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_727.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_727.jpg,-0.15,1,0,30.1848
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_798.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_798.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_798.jpg,0,1,0,30.18484
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_869.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_869.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_869.jpg,0,1,0,30.18984
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_41_940.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_41_940.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_41_940.jpg,0,1,0,30.19018
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_42_011.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_42_011.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_42_011.jpg,0,1,0,30.19028
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_42_081.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_42_081.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_42_081.jpg,0,1,0,30.19029
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_42_151.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_42_151.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_42_151.jpg,0,1,0,30.19032
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_42_221.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_42_221.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_42_221.jpg,-0.15,1,0,30.18448
C:\MINI PROJECT\DATA\IMG\center_2024_08_30_18_50_42_288.jpg,C:\MINI PROJECT\DATA\IMG\left_2024_08_30_18_50_42_288.jpg,C:\MINI PROJECT\DATA\IMG\right_2024_08_30_18_50_42_288.jpg,-0.3,1,0,30.16955
